StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:29:28.674641	1785702568.674641;2026-08-02	20:30:28.677334	1785702628.677334;00:01:00;01:26:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:30:28.677410	1785702628.677410;2026-08-02	20:31:28.676926	1785702688.676926;00:00:59;01:27:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:31:28.677011	1785702688.677011;2026-08-02	20:32:28.679889	1785702748.679889;00:01:00;01:28:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:32:28.679951	1785702748.679951;2026-08-02	20:33:28.683217	1785702808.683217;00:01:00;01:29:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:33:28.683289	1785702808.683289;2026-08-02	20:34:28.682443	1785702868.682443;00:00:59;01:30:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:34:28.682516	1785702868.682516;2026-08-02	20:35:28.684775	1785702928.684775;00:01:00;01:31:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:35:28.684840	1785702928.684840;2026-08-02	20:36:28.685708	1785702988.685708;00:01:00;01:32:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:36:28.685771	1785702988.685771;2026-08-02	20:37:28.687950	1785703048.687950;00:01:00;01:33:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:37:28.688011	1785703048.688011;2026-08-02	20:38:28.689080	1785703108.689080;00:01:00;01:34:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:38:28.689143	1785703108.689143;2026-08-02	20:39:28.690862	1785703168.690862;00:01:00;01:35:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:39:28.690928	1785703168.690928;2026-08-02	20:40:28.692566	1785703228.692566;00:01:00;01:36:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:40:28.692629	1785703228.692629;2026-08-02	20:41:28.693238	1785703288.693238;00:01:00;01:37:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:41:28.693297	1785703288.693297;2026-08-02	20:42:28.694795	1785703348.694795;00:01:00;01:38:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:42:28.694869	1785703348.694869;2026-08-02	20:43:28.697115	1785703408.697115;00:01:00;01:39:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:43:28.697189	1785703408.697189;2026-08-02	20:44:28.698690	1785703468.698690;00:01:00;01:40:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:44:28.698758	1785703468.698758;2026-08-02	20:45:28.700052	1785703528.700052;00:01:00;01:41:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:45:28.700130	1785703528.700130;2026-08-02	20:46:28.701488	1785703588.701488;00:01:00;01:42:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:46:28.701558	1785703588.701558;2026-08-02	20:47:28.703055	1785703648.703055;00:01:00;01:43:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:47:28.703127	1785703648.703127;2026-08-02	20:48:28.704084	1785703708.704084;00:01:00;01:44:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:48:28.704143	1785703708.704143;2026-08-02	20:49:28.705212	1785703768.705212;00:01:00;01:45:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:49:28.705270	1785703768.705270;2026-08-02	20:50:28.706717	1785703828.706717;00:01:00;01:46:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:50:28.706784	1785703828.706784;2026-08-02	20:51:28.707512	1785703888.707512;00:01:00;01:47:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:51:28.707576	1785703888.707576;2026-08-02	20:52:28.708321	1785703948.708321;00:01:00;01:48:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:52:28.708388	1785703948.708388;2026-08-02	20:53:28.710586	1785704008.710586;00:01:00;01:49:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:53:28.710650	1785704008.710650;2026-08-02	20:54:28.713418	1785704068.713418;00:01:00;01:50:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:54:28.713505	1785704068.713505;2026-08-02	20:55:28.713786	1785704128.713786;00:01:00;01:51:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:55:28.713853	1785704128.713853;2026-08-02	20:56:28.715474	1785704188.715474;00:01:00;01:52:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:56:28.715541	1785704188.715541;2026-08-02	20:57:28.717034	1785704248.717034;00:01:00;01:53:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:57:28.717101	1785704248.717101;2026-08-02	20:58:28.717171	1785704308.717171;00:01:00;01:54:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:58:28.717237	1785704308.717237;2026-08-02	20:59:28.719242	1785704368.719242;00:01:00;01:55:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	20:59:28.719317	1785704368.719317;2026-08-02	21:00:28.720929	1785704428.720929;00:01:00;01:56:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	21:00:28.720992	1785704428.720992;2026-08-02	21:01:28.722785	1785704488.722785;00:01:00;01:57:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	21:01:28.722860	1785704488.722860;2026-08-02	21:02:28.722069	1785704548.722069;00:00:59;01:58:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	21:02:28.722132	1785704548.722132;2026-08-02	21:03:28.723437	1785704608.723437;00:01:00;01:59:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	21:03:28.723505	1785704608.723505;2026-08-02	21:04:28.726165	1785704668.726165;00:01:00;02:00:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	21:04:28.726236	1785704668.726236;2026-08-02	21:04:29.486786	1785704669.486786;00:00:00;02:00:00;10.000;0.000;0.000;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;02:00:00:261000;02:00:00:261000;2562047788015:12:55:808000;2562047788015:12:55:808000;
2026-08-02	19:04:28.539458	1785697468.539458;2026-08-02	21:04:29.486821	1785704669.486821;2026-08-02	21:04:29.486927	1785704669.486927;00:00:00;02:00:00;10.000;0.000;0.000;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;02:00:00:261000;00:00:00:000000;2562047788015:12:55:808000;
