StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:31:32.158291	1786264292.158291;2026-08-09	08:32:32.158452	1786264352.158452;00:01:00;01:32:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:32:32.158513	1786264352.158513;2026-08-09	08:33:32.160310	1786264412.160310;00:01:00;01:33:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:33:32.160378	1786264412.160378;2026-08-09	08:34:32.161741	1786264472.161741;00:01:00;01:34:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:34:32.161847	1786264472.161847;2026-08-09	08:35:32.162155	1786264532.162155;00:01:00;01:35:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:35:32.162215	1786264532.162215;2026-08-09	08:36:32.162653	1786264592.162653;00:01:00;01:36:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:36:32.162725	1786264592.162725;2026-08-09	08:37:32.163759	1786264652.163759;00:01:00;01:37:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:37:32.163821	1786264652.163821;2026-08-09	08:38:32.165963	1786264712.165963;00:01:00;01:38:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:38:32.166024	1786264712.166024;2026-08-09	08:39:32.166896	1786264772.166896;00:01:00;01:39:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:39:32.166972	1786264772.166972;2026-08-09	08:40:32.168156	1786264832.168156;00:01:00;01:40:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:40:32.168220	1786264832.168220;2026-08-09	08:41:32.168883	1786264892.168883;00:01:00;01:41:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:41:32.168954	1786264892.168954;2026-08-09	08:42:32.169390	1786264952.169390;00:01:00;01:42:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:42:32.169454	1786264952.169454;2026-08-09	08:43:32.171195	1786265012.171195;00:01:00;01:43:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:43:32.171256	1786265012.171256;2026-08-09	08:44:32.172059	1786265072.172059;00:01:00;01:44:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:44:32.172118	1786265072.172118;2026-08-09	08:45:32.173959	1786265132.173959;00:01:00;01:45:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:45:32.174027	1786265132.174027;2026-08-09	08:46:32.175276	1786265192.175276;00:01:00;01:46:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:46:32.175356	1786265192.175356;2026-08-09	08:47:32.177009	1786265252.177009;00:01:00;01:47:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:47:32.177088	1786265252.177088;2026-08-09	08:48:32.179269	1786265312.179269;00:01:00;01:48:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:48:32.179353	1786265312.179353;2026-08-09	08:49:32.179609	1786265372.179609;00:01:00;01:49:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:49:32.179673	1786265372.179673;2026-08-09	08:50:32.182264	1786265432.182264;00:01:00;01:50:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:50:32.182366	1786265432.182366;2026-08-09	08:51:32.183014	1786265492.183014;00:01:00;01:51:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:51:32.183080	1786265492.183080;2026-08-09	08:52:32.183943	1786265552.183943;00:01:00;01:52:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:52:32.184009	1786265552.184009;2026-08-09	08:53:32.186015	1786265612.186015;00:01:00;01:53:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:53:32.186076	1786265612.186076;2026-08-09	08:54:32.189207	1786265672.189207;00:01:00;01:54:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:54:32.189269	1786265672.189269;2026-08-09	08:55:32.191356	1786265732.191356;00:01:00;01:55:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:55:32.191430	1786265732.191430;2026-08-09	08:56:32.192324	1786265792.192324;00:01:00;01:56:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:56:32.192401	1786265792.192401;2026-08-09	08:57:32.193613	1786265852.193613;00:01:00;01:57:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:57:32.193680	1786265852.193680;2026-08-09	08:58:32.196886	1786265912.196886;00:01:00;01:58:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:58:32.196945	1786265912.196945;2026-08-09	08:59:32.197737	1786265972.197737;00:01:00;01:59:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:59:32.197802	1786265972.197802;2026-08-09	09:00:32.198938	1786266032.198938;00:01:00;02:00:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	09:00:32.198995	1786266032.198995;2026-08-09	09:00:32.952191	1786266032.952191;00:00:00;02:00:00;10.000;0.000;0.000;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;02:00:00:260000;02:00:00:260000;2562047788015:12:55:808000;2562047788015:12:55:808000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	09:00:32.952229	1786266032.952229;2026-08-09	09:00:32.952352	1786266032.952352;00:00:00;02:00:00;10.000;0.000;0.000;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;02:00:00:260000;00:00:00:000000;2562047788015:12:55:808000;
